2025-07-09 10:31:32,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:32,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:32,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:33,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:33,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:33,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:34,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:34,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:34,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:35,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:35,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:35,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:36,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:36,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:36,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:37,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:37,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:37,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:38,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:38,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:39,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:39,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:39,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:40,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:40,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:40,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:41,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:41,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:42,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:42,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:43,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:43,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:43,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:44,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:44,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:44,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:45,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:45,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:45,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:47,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:47,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:47,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:47,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:48,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:48,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:48,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:49,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:49,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:49,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:50,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE MiniDuke CnC Beacon (string1_slide_2_2)
2025-07-09 10:31:50,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE MiniDuke CnC Beacon (string1_slide_2_2)
2025-07-09 10:31:50,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE MiniDuke CnC Beacon (string1_slide_2_2)
2025-07-09 10:31:51,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE MiniDuke CnC Beacon (string1_slide_2_2)
2025-07-09 10:31:51,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:51,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:52,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:52,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:52,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:53,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:53,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:53,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:54,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:54,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:54,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:55,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:55,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:55,192.168.10.9,192.168.10.3,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
2025-07-09 10:31:56,192.168.10.3,192.168.10.9,簽章比對：ET MALWARE W32/Trojan-Gypikon Sending Data
